"entity_id"	"tweet_id"	"topic"
"RL2013D01E001"	"281084256321695744"	"Promotion of BMW"
"RL2013D01E001"	"281086722295603200"	"New products"
"RL2013D01E001"	"281087301419929601"	"New products"
"RL2013D01E001"	"281096490829639680"	"Jokes"
"RL2013D01E001"	"281099192267575296"	"BMW car advertisements"
"RL2013D01E001"	"281107769589903360"	"Jokes"
"RL2013D01E001"	"281113578730295297"	"(Want to) own a BMW"
"RL2013D01E001"	"281119593366441984"	"BMW car advertisements"
"RL2013D01E001"	"281125087904665600"	"BMW vehicles for sale"
"RL2013D01E001"	"281126434272079873"	"(Want to) own a BMW"
"RL2013D01E001"	"281134306976477185"	"BMW car advertisements"
"RL2013D01E001"	"281135724634468352"	"BMW parts and accesories for sale"
"RL2013D01E001"	"281136323983704064"	"Promotion of BMW"
"RL2013D01E001"	"281142041277235201"	"BMW vehicles for sale"
"RL2013D01E001"	"281142053835010048"	"BMW vehicles for sale"
"RL2013D01E001"	"281152419562397696"	"(Want to) own a BMW"
"RL2013D01E001"	"281158218711973888"	"New products"
"RL2013D01E001"	"281162723394473984"	"BMW car advertisements"
"RL2013D01E001"	"281163738386677760"	"Opinion about BMW"
"RL2013D01E001"	"281176401019822080"	"News/comments involving a BMW but not directly involved with the brand"
"RL2013D01E001"	"281183622533378048"	"Sharing  pictures/videos of BMW"
"RL2013D01E001"	"281198253314277376"	"BMW car advertisements"
"RL2013D01E001"	"281207241724547073"	"Comments about BMW dealers/plants"
"RL2013D01E001"	"281218163671187456"	"other topics"
"RL2013D01E001"	"281227558949896192"	"Review of car models"
"RL2013D01E001"	"281234383074107392"	"BMW vehicles for sale"
"RL2013D01E001"	"281236017850249217"	"Comparison with competition"
"RL2013D01E001"	"281256763859283969"	"BMW repairs "
"RL2013D01E001"	"281268000391319552"	"Comments about people who drive/own a BMW"
"RL2013D01E001"	"281281813928882179"	"New products"
"RL2013D01E001"	"281285771657363456"	"BMW vehicles for sale"
"RL2013D01E001"	"281289194242985984"	"(Want to) own a BMW"
"RL2013D01E001"	"281289571730345984"	"Sharing  pictures/videos of BMW"
"RL2013D01E001"	"281296379064758272"	"BMW vehicles for sale"
"RL2013D01E001"	"281296702021980160"	"Sharing  pictures/videos of BMW"
"RL2013D01E001"	"281307007426891776"	"Jokes"
"RL2013D01E001"	"281326657766322176"	"BMW car advertisements"
"RL2013D01E001"	"281326829703405568"	"Jokes"
"RL2013D01E001"	"281329790915600384"	"BMW car advertisements"
"RL2013D01E001"	"281333192470970368"	"New products"
"RL2013D01E001"	"281333716771553281"	"Review of car models"
"RL2013D01E001"	"281345779564683264"	"New products"
"RL2013D01E001"	"281353488682860544"	"New products"
"RL2013D01E001"	"281354844734885888"	"New products"
"RL2013D01E001"	"281358286979219456"	"Jokes"
"RL2013D01E001"	"281361310766211073"	"Comparison with competition"
"RL2013D01E001"	"281372593397833728"	"New products"
"RL2013D01E001"	"281373042565849088"	"Opinion about BMW"
"RL2013D01E001"	"281376146334040064"	"Review of car models"
"RL2013D01E001"	"281377006170566656"	"BMW vehicles for sale"
"RL2013D01E001"	"281381636703133696"	"News/comments involving a BMW but not directly involved with the brand"
"RL2013D01E001"	"281388112704315393"	"BMW car advertisements"
"RL2013D01E001"	"281391128396320769"	"BMW vehicles for sale"
"RL2013D01E001"	"281394557873180672"	"BMW offers a new wireless data adapter with LTE speeds for its cars"
"RL2013D01E001"	"281395519820034048"	"Sharing  pictures/videos of BMW"
"RL2013D01E001"	"281400923257974785"	"other topics"
"RL2013D01E001"	"281409519177838592"	"Promotion of BMW"
"RL2013D01E001"	"281417010544537602"	"Sharing  pictures/videos of BMW"
"RL2013D01E001"	"281419679032041475"	"New products"
"RL2013D01E001"	"281420257833406465"	"New products"
"RL2013D01E001"	"281421646173196288"	"New products"
"RL2013D01E001"	"281428384553254914"	"New products"
"RL2013D01E001"	"281431104290947072"	"Sharing  pictures/videos of BMW"
"RL2013D01E001"	"281432061951238146"	"Jokes"
"RL2013D01E001"	"281434543645409280"	"Sharing  pictures/videos of BMW"
"RL2013D01E001"	"281435051135209472"	"Jokes"
"RL2013D01E001"	"281437215408680960"	"Sharing  pictures/videos of BMW"
"RL2013D01E001"	"281438226240118784"	"Promotion of BMW"
"RL2013D01E001"	"281441154703192064"	"(Want to) own a BMW"
"RL2013D01E001"	"281442651218255873"	"Jokes"
"RL2013D01E001"	"281444966486638594"	"(Want to) own a BMW"
"RL2013D01E001"	"281453687279341569"	"Comments about people who drive/own a BMW"
"RL2013D01E001"	"281454533710839808"	"Comparison with competition"
"RL2013D01E001"	"281458547634606080"	"BMW vehicles for sale"
"RL2013D01E001"	"281458824458682369"	"Comparison with competition"
"RL2013D01E001"	"281461395558649856"	"BMW merchandising for sale"
"RL2013D01E001"	"281461831766261762"	"(Want to) own a BMW"
"RL2013D01E001"	"281468966302527488"	"Sharing  pictures/videos of BMW"
"RL2013D01E001"	"281469662548590592"	"Sharing  pictures/videos of BMW"
"RL2013D01E001"	"281473009599012864"	"Promotion of BMW"
"RL2013D01E001"	"281474460836564992"	"Promotion of BMW"
"RL2013D01E001"	"281474603438714880"	"New products"
"RL2013D01E001"	"281477224878718976"	"Comparison with competition"
"RL2013D01E001"	"281479514951917569"	"(Want to) own a BMW"
"RL2013D01E001"	"281480156688809984"	"Sharing  pictures/videos of BMW"
"RL2013D01E001"	"281482199323254784"	"New products"
"RL2013D01E001"	"281482379678339073"	"BMW offers a new wireless data adapter with LTE speeds for its cars"
"RL2013D01E001"	"281482576793853952"	"BMW parts and accesories for sale"
"RL2013D01E001"	"281482794914422784"	"Comments about people who drive/own a BMW"
"RL2013D01E001"	"281483893826273281"	"Comparison with competition"
"RL2013D01E001"	"281487014388453376"	"New products"
"RL2013D01E001"	"281488579321012225"	"Jokes"
"RL2013D01E001"	"281489883296591873"	"(Want to) own a BMW"
"RL2013D01E001"	"281494937416114176"	"Sharing  pictures/videos of BMW"
"RL2013D01E001"	"281498968049995776"	"Sharing  pictures/videos of BMW"
"RL2013D01E001"	"281501115617517568"	"(Want to) own a BMW"
"RL2013D01E001"	"281505351881347072"	"(Want to) own a BMW"
"RL2013D01E001"	"281512788394926080"	"Comments about people who drive/own a BMW"
"RL2013D01E001"	"281516374516461568"	"New products: M6 Gran Coupé"
"RL2013D01E001"	"281519289540964352"	"Opinion about BMW"
"RL2013D01E001"	"281522460464148481"	"(Want to) own a BMW"
"RL2013D01E001"	"281525971058819072"	"Comments about people who drive/own a BMW"
"RL2013D01E001"	"281527403908571137"	"BMW car advertisements"
"RL2013D01E001"	"281535953514926080"	"Promotion of BMW"
"RL2013D01E001"	"281536268083531777"	"Promotion of BMW"
"RL2013D01E001"	"281538545603203072"	"Opinion about BMW"
"RL2013D01E001"	"281547496231153664"	"Comments about people who drive/own a BMW"
"RL2013D01E001"	"281548779704954880"	"Promotion of BMW"
"RL2013D01E001"	"281554119070715904"	"Sharing  pictures/videos of BMW"
"RL2013D01E001"	"281558288200523776"	"(Want to) own a BMW"
"RL2013D01E001"	"281559852667527169"	"BMW car advertisements"
"RL2013D01E001"	"281564881642196992"	"Sharing  pictures/videos of BMW"
"RL2013D01E001"	"281581818237575168"	"other topics"
"RL2013D01E001"	"281582388658704384"	"Sharing  pictures/videos of BMW"
"RL2013D01E001"	"281583248499412993"	"(Want to) own a BMW"
"RL2013D01E001"	"281589422489739267"	"BMW merchandising for sale"
"RL2013D01E001"	"281616115073949696"	"Comparison with competition"
"RL2013D01E001"	"281618195415195648"	"other topics"
"RL2013D01E001"	"281621810938777600"	"Sharing  pictures/videos of BMW"
"RL2013D01E001"	"281626441433632769"	"other topics"
"RL2013D01E001"	"281632456065564673"	"other topics"
"RL2013D01E001"	"281645097697812480"	"(Want to) own a BMW"
"RL2013D01E001"	"281650546090311680"	"BMW vehicles for sale"
"RL2013D01E001"	"281657030509473792"	"Promotion of BMW"
"RL2013D01E001"	"281664299225726976"	"BMW offers a new wireless data adapter with LTE speeds for its cars"
"RL2013D01E001"	"281672780108406784"	"News/comments involving a BMW but not directly involved with the brand"
"RL2013D01E001"	"281686008939032576"	"New products"
"RL2013D01E001"	"281686214476722177"	"BMW car advertisements"
"RL2013D01E001"	"281689649590702080"	"BMW repairs "
"RL2013D01E001"	"281694875680923648"	"New products"
"RL2013D01E001"	"281722214162767872"	"other topics"
"RL2013D01E001"	"281734151177117696"	"Opinion about BMW"
"RL2013D01E001"	"281734734168596481"	"Promotion of BMW"
"RL2013D01E001"	"281737330442768384"	"Opinion about BMW"
"RL2013D01E001"	"281746289476128769"	"BMW vehicles for sale"
"RL2013D01E001"	"281749623931019265"	"BMW Shorties Award"
"RL2013D01E001"	"281753488369786881"	"Hackers worked out how to open BMW car doors via sms"
"RL2013D01E001"	"281756934615494657"	"At car dealer"
"RL2013D01E001"	"281757609915215872"	"Hackers worked out how to open BMW car doors via sms"
"RL2013D01E001"	"281758201307885568"	"(Want to) own a BMW"
"RL2013D01E001"	"281768364119056384"	"other topics"
"RL2013D01E001"	"281785347984216064"	"Comparison with competition"
"RL2013D01E001"	"281787058106818560"	"Promotion of BMW"
"RL2013D01E001"	"281789746651484160"	"BMW car advertisements"
"RL2013D01E001"	"281791113986191361"	"BMW vehicles for sale"
"RL2013D01E001"	"281793764798894081"	"Song contains BMW in lyrics"
"RL2013D01E001"	"281794607849828352"	"Sharing  pictures/videos of BMW"
"RL2013D01E001"	"281798932177240066"	"Promotion of BMW"
"RL2013D01E001"	"281799041224953858"	"New products"
"RL2013D01E001"	"281806570013216768"	"Sharing  pictures/videos of BMW"
"RL2013D01E001"	"281806704218353664"	"(Want to) own a BMW"
"RL2013D01E001"	"281814832808861696"	"BMW vehicles for sale"
"RL2013D01E001"	"281817003457671168"	"Sharing  pictures/videos of BMW"
"RL2013D01E001"	"281826400703483904"	"Sharing  pictures/videos of BMW"
"RL2013D01E001"	"281828493636026368"	"Ride of your life tour"
"RL2013D01E001"	"281832692121759744"	"Driving a BMW"
"RL2013D01E001"	"281835359699095552"	"Promotion of BMW"
"RL2013D01E001"	"281835938550800384"	"BMW parts and accesories for sale"
"RL2013D01E001"	"281839423983865857"	"BMW merchandising for sale"
"RL2013D01E001"	"281840342557401088"	"Promotion of BMW"
"RL2013D01E001"	"281842750087888896"	"News/comments involving a BMW but not directly involved with the brand"
"RL2013D01E001"	"281843572158918656"	"Comments about people who drive/own a BMW"
"RL2013D01E001"	"281847690978017280"	"Promotion of BMW"
"RL2013D01E001"	"281850094301622272"	"New products"
"RL2013D01E001"	"281853547061055488"	"Opinion about BMW"
"RL2013D01E001"	"281853965631643648"	"Comments about people who drive/own a BMW"
"RL2013D01E001"	"281855085544357888"	"At car dealer"
"RL2013D01E001"	"281858138569846785"	"Promotion of BMW"
"RL2013D01E001"	"281861855142621184"	"Comparison with competition"
"RL2013D01E001"	"281865839727235073"	"Promotion of BMW"
"RL2013D01E001"	"281868989641158656"	"New products"
"RL2013D01E001"	"281869153239973890"	"Top car brand"
"RL2013D01E001"	"281869425865527296"	"(Want to) own a BMW"
"RL2013D01E001"	"281869513920749568"	"Hackers worked out how to open BMW car doors via sms"
"RL2013D01E001"	"281874127659352064"	"New products"
"RL2013D01E001"	"281886748336873472"	"Sharing  pictures/videos of BMW"
"RL2013D01E001"	"281887188734582785"	"BMW vehicles for sale"
"RL2013D01E001"	"281888631583567872"	"other topics"
"RL2013D01E001"	"281898882454126592"	"BMW parts and accesories for sale"
"RL2013D01E001"	"281902825095708673"	"BMW repairs "
"RL2013D01E001"	"281911930929692674"	"Promotion of BMW"
"RL2013D01E001"	"281913008857436160"	"New products"
"RL2013D01E001"	"281920898364223488"	"Promotion of BMW"
"RL2013D01E001"	"281943899902193664"	"BMW car advertisements"
"RL2013D01E001"	"281948257805033472"	"Promotion of BMW"
"RL2013D01E001"	"281981849994133505"	"(Want to) own a BMW"
"RL2013D01E001"	"281991861781004289"	"Promotion of BMW"
"RL2013D01E001"	"282001814868590593"	"Comparison with competition"
"RL2013D01E001"	"282012426457731074"	"Promotion of BMW"
"RL2013D01E001"	"282014930440445952"	"other topics"
"RL2013D01E001"	"282038309495136257"	"Sharing  pictures/videos of BMW"
"RL2013D01E001"	"282071549358510080"	"New products"
"RL2013D01E001"	"282077308133715969"	"BMW parts and accesories for sale"
"RL2013D01E001"	"282080785211727872"	"Promotion of BMW"
"RL2013D01E001"	"282104441107255296"	"(Want to) own a BMW"
"RL2013D01E001"	"282104600465641472"	"(Want to) own a BMW"
"RL2013D01E001"	"282124888322494465"	"Review of car models"
"RL2013D01E001"	"282130080891822080"	"New products"
"RL2013D01E001"	"282132882674286592"	"Top car brand"
"RL2013D01E001"	"282134656860684289"	"Promotion of BMW"
"RL2013D01E001"	"282139396038340608"	"Comments about people who drive/own a BMW"
"RL2013D01E001"	"282142395364159488"	"Comments about people who drive/own a BMW"
"RL2013D01E001"	"282149106258948096"	"BMW Sales"
"RL2013D01E001"	"282151081776140290"	"Promotion of BMW"
"RL2013D01E001"	"282153287980040195"	"Comparison with competition"
"RL2013D01E001"	"282154651099463680"	"(Want to) own a BMW"
"RL2013D01E001"	"282160552514555907"	"(Want to) own a BMW"
"RL2013D01E001"	"282163886969466881"	"(Want to) own a BMW"
"RL2013D01E001"	"282164868440784897"	"Sharing  pictures/videos of BMW"
"RL2013D01E001"	"282169051516657664"	"BMW parts and accesories for sale"
"RL2013D01E001"	"282171080205008897"	"Sharing  pictures/videos of BMW"
"RL2013D01E001"	"282171143127973888"	"BMW offers a new wireless data adapter with LTE speeds for its cars"
"RL2013D01E001"	"282171398955360256"	"Review of car models"
"RL2013D01E001"	"282179556901801985"	"Comments about people who drive/own a BMW"
"RL2013D01E001"	"282185324044623872"	"Internet forums about BMW"
"RL2013D01E001"	"282186687185043457"	"New products"
"RL2013D01E001"	"282196313142071296"	"Promotion of BMW"
"RL2013D01E001"	"282208476606910464"	"New products"
"RL2013D01E001"	"282219964813938688"	"Comparison with competition"
"RL2013D01E001"	"282223156658327552"	"Opinion about BMW"
"RL2013D01E001"	"282229578154532864"	"New products"
"RL2013D01E001"	"282236473586114562"	"Comments about people who drive/own a BMW"
"RL2013D01E001"	"282238348427419649"	"BMW vehicles for sale"
"RL2013D01E001"	"282247647199371264"	"Comments about people who drive/own a BMW"
"RL2013D01E001"	"282256195224473602"	"(Want to) own a BMW"
"RL2013D01E001"	"282258653053063169"	"BMW vehicles for sale"
"RL2013D01E001"	"282278735384821760"	"News/comments involving a BMW but not directly involved with the brand"
"RL2013D01E001"	"282289831957123072"	"other topics"
"RL2013D01E001"	"282304631013519360"	"New products: M6 Gran Coupé"
"RL2013D01E001"	"282311920751620097"	"BMW repairs "
"RL2013D01E001"	"282359064728567809"	"other topics"
"RL2013D01E001"	"282363615548416000"	"Promotion of BMW"
"RL2013D01E001"	"282371007728218112"	"Promotion of BMW"
"RL2013D01E001"	"282376114544992256"	"Promotion of BMW"
"RL2013D01E001"	"282386439918997504"	"Promotion of BMW"
"RL2013D01E001"	"282397574063853569"	"Top car brand"
"RL2013D01E001"	"282411438990045184"	"Comments about people who drive/own a BMW"
"RL2013D01E001"	"282416505696694273"	"New products"
"RL2013D01E001"	"282434616697159680"	"Jokes"
"RL2013D01E001"	"282452656428048384"	"other topics"
"RL2013D01E001"	"282455152013758464"	"BMW parts and accesories for sale"
"RL2013D01E001"	"282460931768852480"	"Opinion about BMW"
"RL2013D01E001"	"282480246522015744"	"Promotion of BMW"
"RL2013D01E001"	"282488865820913664"	"Jokes"
"RL2013D01E001"	"282499137684008960"	"BMW vehicles for sale"
"RL2013D01E001"	"282519773655470081"	"Sharing  pictures/videos of BMW"
"RL2013D01E001"	"282529733890166785"	"Sharing  pictures/videos of BMW"
"RL2013D01E001"	"282531203154849793"	"Sharing  pictures/videos of BMW"
"RL2013D01E001"	"282547909038325761"	"Promotion of BMW"
"RL2013D01E001"	"282548106178994176"	"New products: M6 Gran Coupé"
"RL2013D01E001"	"282557744677019649"	"Comments about people who drive/own a BMW"
"RL2013D01E001"	"282559455982411777"	"New products"
"RL2013D01E001"	"282559766360907776"	"Opinion about BMW"
"RL2013D01E001"	"282569224520601600"	"Comparison with competition"
"RL2013D01E001"	"282572259649019905"	"Comments about people who drive/own a BMW"
"RL2013D01E001"	"282574794547929088"	"Jokes"
"RL2013D01E001"	"282575188791525376"	"Song contains BMW in lyrics"
"RL2013D01E001"	"282589344575922176"	"(Want to) own a BMW"
"RL2013D01E001"	"282590359610093570"	"Promotion of BMW"
"RL2013D01E001"	"282593580814573569"	"Sharing  pictures/videos of BMW"
"RL2013D01E001"	"282598286819459072"	"Sharing  pictures/videos of BMW"
"RL2013D01E001"	"282602606973571072"	"other topics"
"RL2013D01E001"	"282607124255748096"	"Sharing  pictures/videos of BMW"
"RL2013D01E001"	"282612589408702464"	"other topics"
"RL2013D01E001"	"282615919694467072"	"BMW vehicles for sale"
"RL2013D01E001"	"282628850712731648"	"Driving a BMW"
"RL2013D01E001"	"282645783126347777"	"Review of car models"
"RL2013D01E001"	"282647058211549187"	"Comments about people who drive/own a BMW"
"RL2013D01E001"	"282657875296387072"	"BMW parts and accesories for sale"
"RL2013D01E001"	"282684819517870081"	"other topics"
"RL2013D01E001"	"282685473829289985"	"Comparison with competition"
"RL2013D01E001"	"282752494629703680"	"Comments about people who drive/own a BMW"
"RL2013D01E001"	"282755459985854465"	"(Want to) own a BMW"
"RL2013D01E001"	"282763987769257984"	"BMW offers a new wireless data adapter with LTE speeds for its cars"
"RL2013D01E001"	"282771058602418176"	"BMW car advertisements"
"RL2013D01E001"	"282772451128119296"	"BMW offers a new wireless data adapter with LTE speeds for its cars"
"RL2013D01E001"	"282778130219950081"	"BMW offers a new wireless data adapter with LTE speeds for its cars"
